Spot,Title,Address,Longitude,Latitude,Available
403313,京セラドーム大阪,大阪府大阪市西区千代崎３丁目中２−１,135.47572375992,34.6692049128641,start
403901,キッチンカー [OSAKA],大阪市北区茶屋町8-26,135.499622925226,34.7048954137201,start
403903,Panel Capsule Machine [OSAKA],大阪府大阪市北区角田町5-15,135.500451582896,34.7040736323848,start
