Spot,Title,Address,Longitude,Latitude,Available
403415,マリオンクレープ 原宿竹下通り店,東京都渋谷区神宮前1-6-15　ジュネスビル1F,139.704900102738,35.6712634146714,start
403844,Panel Capsule Machine [AICHI],愛知県名古屋市西区則武新町３丁目１−１７,136.879686895241,35.1793965621823,start
